Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Census Year Code,Census Year,Unit,Y1930,Y1930F,Y1930N,Y1950,Y1950F,Y1950N,Y1960,Y1960F,Y1960N,Y1970,Y1970F,Y1970N,Y1980,Y1980F,Y1980N,Y1990,Y1990F,Y1990N,Y2000,Y2000F,Y2000N,Y2010,Y2010F,Y2010N,Y2020,Y2020F,Y2020N
"5","'016","American Samoa","270030","Holdings with land size 0-<1","50260","Area","1970","1970","ha",,,,,,,,,,"500.220000","E","Interpolated data",,,,,,,,,,,,,,,
"5","'016","American Samoa","270030","Holdings with land size 0-<1","50260","Area","1980","1980","ha",,,,,,,,,,,,,"303.860000","E","Interpolated data",,,,,,,,,,,,
"5","'016","American Samoa","270030","Holdings with land size 0-<1","50260","Area","1990","1990","ha",,,,,,,,,,,,,,,,"35.000000","A",,,,,,,,,,
"5","'016","American Samoa","270030","Holdings with land size 0-<1","50260","Area","2003","2003","ha",,,,,,,,,,,,,,,,,,,"1511.000000","E","Interpolated data",,,,,,
"5","'016","American Samoa","270030","Holdings with land size 0-<1","50260","Area","2008","2008","ha",,,,,,,,,,,,,,,,,,,,,,"2130.000000","E","Interpolated data",,,
"5","'016","American Samoa","270030","Holdings with land size 0-<1","50260","Area","2018","2018","ha",,,,,,,,,,,,,,,,,,,,,,,,,"2369.000000","E","Interpolated data"
"5","'016","American Samoa","270030","Holdings with land size 0-<1","60850","Number","1950","1950","No",,,,"233.000000","E","Interpolated data.",,,,,,,,,,,,,,,,,,,,,
"5","'016","American Samoa","270030","Holdings with land size 0-<1","60850","Number","1960","1960","No",,,,,,,"687.000000","A",,,,,,,,,,,,,,,,,,,
"5","'016","American Samoa","270030","Holdings with land size 0-<1","60850","Number","1970","1970","No",,,,,,,,,,"756.000000","E","Interpolated data",,,,,,,,,,,,,,,
"5","'016","American Samoa","270030","Holdings with land size 0-<1","60850","Number","1980","1980","No",,,,,,,,,,,,,"529.000000","E","Interpolated data",,,,,,,,,,,,
"5","'016","American Samoa","270030","Holdings with land size 0-<1","60850","Number","1990","1990","No",,,,,,,,,,,,,,,,"77.000000","A",,,,,,,,,,
"5","'016","American Samoa","270030","Holdings with land size 0-<1","60850","Number","2003","2003","No",,,,,,,,,,,,,,,,,,,"4064.000000","E","Interpolated data",,,,,,
"5","'016","American Samoa","270030","Holdings with land size 0-<1","60850","Number","2008","2008","No",,,,,,,,,,,,,,,,,,,,,,"4093.000000","E","Interpolated data",,,
"5","'016","American Samoa","270030","Holdings with land size 0-<1","60850","Number","2018","2018","No",,,,,,,,,,,,,,,,,,,,,,,,,"5225.000000","E","Interpolated data"
"5","'016","American Samoa","270031","Holdings with land size 1-<2","50260","Area","1950","1950","ha",,,,"514.540000","E","Interpolated data.",,,,,,,,,,,,,,,,,,,,,
"5","'016","American Samoa","270031","Holdings with land size 1-<2","50260","Area","1960","1960","ha",,,,,,,"858.000000","A",,,,,,,,,,,,,,,,,,,
"5","'016","American Samoa","270031","Holdings with land size 1-<2","50260","Area","1970","1970","ha",,,,,,,,,,"627.220000","E","Interpolated data",,,,,,,,,,,,,,,
"5","'016","American Samoa","270031","Holdings with land size 1-<2","50260","Area","1980","1980","ha",,,,,,,,,,,,,"584.140000","E","Interpolated data",,,,,,,,,,,,
"5","'016","American Samoa","270031","Holdings with land size 1-<2","50260","Area","1990","1990","ha",,,,,,,,,,,,,,,,"116.000000","A",,,,,,,,,,
"5","'016","American Samoa","270031","Holdings with land size 1-<2","50260","Area","2003","2003","ha",,,,,,,,,,,,,,,,,,,"2245.000000","E","Interpolated data",,,,,,
"5","'016","American Samoa","270031","Holdings with land size 1-<2","50260","Area","2008","2008","ha",,,,,,,,,,,,,,,,,,,,,,"1439.000000","E","Interpolated data",,,
"5","'016","American Samoa","270031","Holdings with land size 1-<2","50260","Area","2018","2018","ha",,,,,,,,,,,,,,,,,,,,,,,,,"1043.000000","E","Interpolated data"
"5","'016","American Samoa","270031","Holdings with land size 1-<2","60850","Number","1950","1950","No",,,,"304.000000","E","Interpolated data.",,,,,,,,,,,,,,,,,,,,,
"5","'016","American Samoa","270031","Holdings with land size 1-<2","60850","Number","1960","1960","No",,,,,,,"676.000000","A",,,,,,,,,,,,,,,,,,,
"5","'016","American Samoa","270031","Holdings with land size 1-<2","60850","Number","1970","1970","No",,,,,,,,,,"461.000000","E","Interpolated data",,,,,,,,,,,,,,,
"5","'016","American Samoa","270031","Holdings with land size 1-<2","60850","Number","1980","1980","No",,,,,,,,,,,,,"473.000000","E","Interpolated data",,,,,,,,,,,,
"5","'016","American Samoa","270031","Holdings with land size 1-<2","60850","Number","1990","1990","No",,,,,,,,,,,,,,,,"87.000000","A",,,,,,,,,,
"5","'016","American Samoa","270031","Holdings with land size 1-<2","60850","Number","2003","2003","No",,,,,,,,,,,,,,,,,,,"1867.000000","E","Interpolated data",,,,,,
"5","'016","American Samoa","270031","Holdings with land size 1-<2","60850","Number","2008","2008","No",,,,,,,,,,,,,,,,,,,,,,"889.000000","E","Interpolated data",,,
"5","'016","American Samoa","270031","Holdings with land size 1-<2","60850","Number","2018","2018","No",,,,,,,,,,,,,,,,,,,,,,,,,"670.000000","E","Interpolated data"
"5","'016","American Samoa","270032","Holdings with land size 2-<3","50260","Area","2008","2008","ha",,,,,,,,,,,,,,,,,,,,,,"1082.000000","E","Interpolated data",,,
"5","'016","American Samoa","270032","Holdings with land size 2-<3","50260","Area","2018","2018","ha",,,,,,,,,,,,,,,,,,,,,,,,,"583.000000","E","Interpolated data"
"5","'016","American Samoa","270032","Holdings with land size 2-<3","60850","Number","2008","2008","No",,,,,,,,,,,,,,,,,,,,,,"471.000000","E","Interpolated data",,,
"5","'016","American Samoa","270032","Holdings with land size 2-<3","60850","Number","2018","2018","No",,,,,,,,,,,,,,,,,,,,,,,,,"250.000000","E","Interpolated data"
"5","'016","American Samoa","270033","Holdings with land size 2-<5","50260","Area","1950","1950","ha",,,,"1450.320000","E","Interpolated data.",,,,,,,,,,,,,,,,,,,,,
"5","'016","American Samoa","270033","Holdings with land size 2-<5","50260","Area","1960","1960","ha",,,,,,,"1636.000000","A",,,,,,,,,,,,,,,,,,,
"5","'016","American Samoa","270033","Holdings with land size 2-<5","50260","Area","1970","1970","ha",,,,,,,,,,"1177.980000","E","Interpolated data",,,,,,,,,,,,,,,
"5","'016","American Samoa","270033","Holdings with land size 2-<5","50260","Area","1980","1980","ha",,,,,,,,,,,,,"692.900000","E","Interpolated data",,,,,,,,,,,,
"5","'016","American Samoa","270033","Holdings with land size 2-<5","50260","Area","1990","1990","ha",,,,,,,,,,,,,,,,"268.000000","A",,,,,,,,,,
"5","'016","American Samoa","270033","Holdings with land size 2-<5","50260","Area","2003","2003","ha",,,,,,,,,,,,,,,,,,,"2352.000000","E","Interpolated data",,,,,,
"5","'016","American Samoa","270033","Holdings with land size 2-<5","60850","Number","1950","1950","No",,,,"593.000000","E","Interpolated data.",,,,,,,,,,,,,,,,,,,,,
"5","'016","American Samoa","270033","Holdings with land size 2-<5","60850","Number","1960","1960","No",,,,,,,"605.000000","A",,,,,,,,,,,,,,,,,,,
"5","'016","American Samoa","270033","Holdings with land size 2-<5","60850","Number","1970","1970","No",,,,,,,,,,"553.000000","E","Interpolated data",,,,,,,,,,,,,,,
"5","'016","American Samoa","270033","Holdings with land size 2-<5","60850","Number","1980","1980","No",,,,,,,,,,,,,"274.000000","E","Interpolated data",,,,,,,,,,,,
"5","'016","American Samoa","270033","Holdings with land size 2-<5","60850","Number","1990","1990","No",,,,,,,,,,,,,,,,"98.000000","A",,,,,,,,,,
"5","'016","American Samoa","270033","Holdings with land size 2-<5","60850","Number","2003","2003","No",,,,,,,,,,,,,,,,,,,"926.000000","E","Interpolated data",,,,,,
"5","'016","American Samoa","270034","Holdings with land size 3-<4","50260","Area","2008","2008","ha",,,,,,,,,,,,,,,,,,,,,,"406.000000","E","Interpolated data",,,
"5","'016","American Samoa","270034","Holdings with land size 3-<4","50260","Area","2018","2018","ha",,,,,,,,,,,,,,,,,,,,,,,,,"224.000000","E","Interpolated data"
"5","'016","American Samoa","270034","Holdings with land size 3-<4","60850","Number","2008","2008","No",,,,,,,,,,,,,,,,,,,,,,"112.000000","E","Interpolated data",,,
"5","'016","American Samoa","270034","Holdings with land size 3-<4","60850","Number","2018","2018","No",,,,,,,,,,,,,,,,,,,,,,,,,"61.000000","E","Interpolated data"
"5","'016","American Samoa","270035","Holdings with land size 4-<5","50260","Area","2008","2008","ha",,,,,,,,,,,,,,,,,,,,,,"344.000000","E","Interpolated data",,,
"5","'016","American Samoa","270035","Holdings with land size 4-<5","50260","Area","2018","2018","ha",,,,,,,,,,,,,,,,,,,,,,,,,"147.000000","E","Interpolated data"
"5","'016","American Samoa","270035","Holdings with land size 4-<5","60850","Number","2008","2008","No",,,,,,,,,,,,,,,,,,,,,,"76.000000","E","Interpolated data",,,
"5","'016","American Samoa","270035","Holdings with land size 4-<5","60850","Number","2018","2018","No",,,,,,,,,,,,,,,,,,,,,,,,,"31.000000","E","Interpolated data"
"5","'016","American Samoa","270036","Holdings with land size 5-<10","50260","Area","1950","1950","ha",,,,"1163.750000","E","Interpolated data.",,,,,,,,,,,,,,,,,,,,,
"5","'016","American Samoa","270036","Holdings with land size 5-<10","50260","Area","1960","1960","ha",,,,,,,"727.000000","A",,,,,,,,,,,,,,,,,,,
"5","'016","American Samoa","270036","Holdings with land size 5-<10","50260","Area","1970","1970","ha",,,,,,,,,,"484.700000","E","Interpolated data",,,,,,,,,,,,,,,
"5","'016","American Samoa","270036","Holdings with land size 5-<10","50260","Area","1980","1980","ha",,,,,,,,,,,,,"204.930000","E","Interpolated data",,,,,,,,,,,,
"5","'016","American Samoa","270036","Holdings with land size 5-<10","50260","Area","1990","1990","ha",,,,,,,,,,,,,,,,"454.000000","A",,,,,,,,,,
"5","'016","American Samoa","270036","Holdings with land size 5-<10","50260","Area","2003","2003","ha",,,,,,,,,,,,,,,,,,,"1097.000000","E","Interpolated data",,,,,,
"5","'016","American Samoa","270036","Holdings with land size 5-<10","50260","Area","2008","2008","ha",,,,,,,,,,,,,,,,,,,,,,"829.000000","E","Interpolated data",,,
"5","'016","American Samoa","270036","Holdings with land size 5-<10","50260","Area","2018","2018","ha",,,,,,,,,,,,,,,,,,,,,,,,,"275.000000","E","Interpolated data"
"5","'016","American Samoa","270036","Holdings with land size 5-<10","60850","Number","1950","1950","No",,,,"194.000000","E","Interpolated data.",,,,,,,,,,,,,,,,,,,,,
"5","'016","American Samoa","270036","Holdings with land size 5-<10","60850","Number","1960","1960","No",,,,,,,"120.000000","A",,,,,,,,,,,,,,,,,,,
"5","'016","American Samoa","270036","Holdings with land size 5-<10","60850","Number","1970","1970","No",,,,,,,,,,"74.000000","E","Interpolated data",,,,,,,,,,,,,,,
"5","'016","American Samoa","270036","Holdings with land size 5-<10","60850","Number","1980","1980","No",,,,,,,,,,,,,"37.000000","E","Interpolated data",,,,,,,,,,,,
"5","'016","American Samoa","270036","Holdings with land size 5-<10","60850","Number","1990","1990","No",,,,,,,,,,,,,,,,"77.000000","A",,,,,,,,,,
"5","'016","American Samoa","270036","Holdings with land size 5-<10","60850","Number","2003","2003","No",,,,,,,,,,,,,,,,,,,"189.000000","E","Interpolated data",,,,,,
"5","'016","American Samoa","270036","Holdings with land size 5-<10","60850","Number","2008","2008","No",,,,,,,,,,,,,,,,,,,,,,"155.000000","E","Interpolated data",,,
"5","'016","American Samoa","270036","Holdings with land size 5-<10","60850","Number","2018","2018","No",,,,,,,,,,,,,,,,,,,,,,,,,"67.000000","E","Interpolated data"
"5","'016","American Samoa","270037","Holdings with land size 10-<20","50260","Area","1950","1950","ha",,,,"1442.750000","E","Interpolated data.",,,,,,,,,,,,,,,,,,,,,
"5","'016","American Samoa","270037","Holdings with land size 10-<20","50260","Area","1960","1960","ha",,,,,,,"405.000000","A",,,,,,,,,,,,,,,,,,,
"5","'016","American Samoa","270037","Holdings with land size 10-<20","50260","Area","1970","1970","ha",,,,,,,,,,"662.790000","E","Interpolated data",,,,,,,,,,,,,,,
"5","'016","American Samoa","270037","Holdings with land size 10-<20","50260","Area","1980","1980","ha",,,,,,,,,,,,,"137.600000","E","Interpolated data",,,,,,,,,,,,
"5","'016","American Samoa","270037","Holdings with land size 10-<20","50260","Area","1990","1990","ha",,,,,,,,,,,,,,,,"340.000000","A",,,,,,,,,,
"5","'016","American Samoa","270037","Holdings with land size 10-<20","50260","Area","2003","2003","ha",,,,,,,,,,,,,,,,,,,"483.000000","E","Interpolated data",,,,,,
"5","'016","American Samoa","270037","Holdings with land size 10-<20","50260","Area","2008","2008","ha",,,,,,,,,,,,,,,,,,,,,,"1460.000000","E","Interpolated data",,,
"5","'016","American Samoa","270037","Holdings with land size 10-<20","50260","Area","2018","2018","ha",,,,,,,,,,,,,,,,,,,,,,,,,"12.000000","E","Interpolated data"
"5","'016","American Samoa","270037","Holdings with land size 10-<20","60850","Number","1950","1950","No",,,,"130.000000","E","Interpolated data.",,,,,,,,,,,,,,,,,,,,,
"5","'016","American Samoa","270037","Holdings with land size 10-<20","60850","Number","1960","1960","No",,,,,,,"33.000000","A",,,,,,,,,,,,,,,,,,,
"5","'016","American Samoa","270037","Holdings with land size 10-<20","60850","Number","1970","1970","No",,,,,,,,,,"70.000000","E","Interpolated data",,,,,,,,,,,,,,,
"5","'016","American Samoa","270037","Holdings with land size 10-<20","60850","Number","1980","1980","No",,,,,,,,,,,,,"12.000000","E","Interpolated data",,,,,,,,,,,,
"5","'016","American Samoa","270037","Holdings with land size 10-<20","60850","Number","1990","1990","No",,,,,,,,,,,,,,,,"27.000000","A",,,,,,,,,,
"5","'016","American Samoa","270037","Holdings with land size 10-<20","60850","Number","2003","2003","No",,,,,,,,,,,,,,,,,,,"40.000000","E","Interpolated data",,,,,,
"5","'016","American Samoa","270037","Holdings with land size 10-<20","60850","Number","2008","2008","No",,,,,,,,,,,,,,,,,,,,,,"45.000000","E","Interpolated data",,,
"5","'016","American Samoa","270037","Holdings with land size 10-<20","60850","Number","2018","2018","No",,,,,,,,,,,,,,,,,,,,,,,,,"15.000000","E","Interpolated data"
"5","'016","American Samoa","270038","Holdings with land size 20-<50","50260","Area","1950","1950","ha",,,,"1287.490000","E","Interpolated data.",,,,,,,,,,,,,,,,,,,,,
"5","'016","American Samoa","270038","Holdings with land size 20-<50","50260","Area","1960","1960","ha",,,,,,,"240.000000","A",,,,,,,,,,,,,,,,,,,
"5","'016","American Samoa","270038","Holdings with land size 20-<50","50260","Area","1970","1970","ha",,,,,,,,,,"331.050000","E","Interpolated data",,,,,,,,,,,,,,,
"5","'016","American Samoa","270038","Holdings with land size 20-<50","50260","Area","1980","1980","ha",,,,,,,,,,,,,"504.570000","E","Interpolated data",,,,,,,,,,,,
"5","'016","American Samoa","270038","Holdings with land size 20-<50","50260","Area","1990","1990","ha",,,,,,,,,,,,,,,,"1136.000000","A",,,,,,,,,,
"5","'016","American Samoa","270038","Holdings with land size 20-<50","50260","Area","2003","2003","ha",,,,,,,,,,,,,,,,,,,"261.000000","E","Interpolated data",,,,,,
"5","'016","American Samoa","270038","Holdings with land size 20-<50","50260","Area","2018","2018","ha",,,,,,,,,,,,,,,,,,,,,,,,,"918.000000","E","Interpolated data"
"5","'016","American Samoa","270038","Holdings with land size 20-<50","60850","Number","1950","1950","No",,,,"36.000000","E","Interpolated data.",,,,,,,,,,,,,,,,,,,,,
"5","'016","American Samoa","270038","Holdings with land size 20-<50","60850","Number","1960","1960","No",,,,,,,"10.000000","A",,,,,,,,,,,,,,,,,,,
